Country/Region;Country_Code;1960;1961;1962;1963;1964;1965;1966;1967;1968;1969;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019
Guinea-Bissau;GNB;;;;;;;;;;;23768618,66;26948628,57;31248657,14;36398983,05;38767763,16;28278217,82;31395546,98;37483116,72;44225216,14;49224572,01;46299659,04;55268030,30;68336755,65;52759846,68;71013939,10;83018771,88;41457271,63;67719955,58;84150250,52;98449728,34;90350137,80;97180013,61;113409934,42;77499976,79;80839755,45;89252264,16;86090212,08;107106556,21;74000256,63;96100140,47;122592296,96;105312769,28;97563200,47;117415701,47;140385976,36;147747290,51;163496080,59;236606716,16;284680399,10;292391611,28;299363909,41;340360883,83;254220739,22;270133241,65;331091752,97;337933434,00;369077005,01;446544679,50;473479984,12;448861697,60
Guinea Ecuatorial;GNQ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3583355427,56;3652042752,39;5942729602,80;7794030128,72;7193785588,44;9610803923,97;8389599459,82;10023358834,28;8612716025,69;8361397390,99;5566862090,18;4629853312,22;5315347261,13;6068571860,66;5761207760,22
Grecia;GRC;631632347,25;700605823,57;769366899,07;900360280,33;1115046401,46;1308623060,97;1342050634,59;1412506373,35;1579116078,97;1811909654,36;2000806818,18;2212454545,45;2733386363,64;4490322209,44;5389988636,36;6042157279,49;6489141791,04;7481739130,43;8625547309,83;11091655933,76;14356163069,54;13479680196,80;13459198979,59;12208637770,90;11571638452,24;11598554157,41;14070949367,09;15884209864,12;17767852510,21;19664089383,13;24815116079,11;25647743503,46;27828550232,39;25002288941,74;25323011235,96;31047568760,11;33853424405,44;33000637713,72;37510447365,39;40084618580,87;45152926110,19;45421484563,76;46512542819,50;59861400677,20;70208942140,55;73315605024,25;86576754485,01;111487350123,19;127492980811,48;94913549597,11;91984511408,18;92985185920,87;81399959970,11;79551949234,75;82430385246,84;61929991688,16;60083185177,94;69240746275,78;79381575021,27;78058893257,63
Granada;GRD;;;;;;;;;;;;;;;;;;32592592,59;39703703,70;56888888,89;66370370,37;78703703,70;79000000,00;71777777,78;71148148,15;88111111,11;105807407,41;115092592,59;119888888,89;128629629,63;138800000,00;149118518,52;138625925,93;159318518,52;161914814,81;169207407,41;194092592,59;212592592,59;253185185,19;266296296,30;310138518,52;280206740,74;272108074,07;311462481,48;319120962,96;396159888,89;402395592,59;436385259,26;451733185,19;360979629,63;379569185,19;395495481,48;395684296,30;424283148,15;492962962,96;507037037,04;529629629,63;615555555,56;684444444,44;701851851,85
Groenlandia;GRL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;771604657,16;890571013,67;1084860511,26;1044612228,43;1322097103,07;1759224024,64;1392135648,86;1912821607,01;2484474826,31;1656262408,29;1562932891,76;1381683741,65;1137635815,04;1220182123,39;1242968998,47;1373816235,39;
Guatemala;GTM;151700000,00;145300000,00;153500000,00;201200000,00;235000000,00;261100000,00;266100000,00;283600000,00;296600000,00;299000000,00;338500000,00;371100000,00;389500000,00;519100000,00;811400000,00;858000000,00;1204100000,00;1439000100,00;1655000100,00;1784400000,00;1963300000,00;2031500000,00;1628999900,00;1316999900,00;1434800000,00;1262260869,57;1055296757,99;1579400000,00;1720152709,92;1890234375,00;1900441392,84;2028674262,76;2849959385,76;2972637257,34;3226457087,22;3726925962,90;3539822366,69;4197706680,74;5091730420,37;5011108418,07;5584222227,95;7731195123,81;8255070815,81;8807734236,67;10090008720,82;11155024024,42;12662799252,89;14441181173,68;15422485304,23;12501367182,91;15009492876,47;17803241426,26;18197178245,00;18382944837,59;19287363234,27;18695372446,05;18243806629,03;19777888376,27;21158463799,34;21608968518,98
Guam;GUM;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1616000000,00;1654000000,00;1785000000,00;1843000000,00;2079000000,00;2489000000,00;2673000000,00;2639000000,00;2719000000,00;2949000000,00;3037000000,00;3206000000,00;3283000000,00;3042000000,00;2976000000,00;3026000000,00;3178000000,00;
Guyana;GUY;96949192,09;98465846,12;87499270,84;81082657,64;104240797,99;122941176,47;137588235,29;149588235,29;126700000,00;138200000,00;152650000,00;154250000,00;167714285,71;211523809,52;288227272,73;370625000,00;413560000,00;354360000,00;319960000,00;367200000,00;564840000,00;526500035,71;337800000,00;316000000,00;224763157,89;280627906,98;268534883,72;321836724,49;281100010,00;279264716,91;316708850,63;419266355,10;557463259,79;595085540,71;633450373,83;696946829,58;766890762,82;820130867,76;774285039,76;726372197,44;788833546,02;759902155,55;758240189,34;739243194,31;828486192,40;905124012,51;;;;;;;;;;;;;;
Ingreso alto;HIC;;;;;;;;;;;310599831619,26;345365952077,00;410824503672,55;558482887446,85;780012232459,31;803573529769,31;918276854585,09;1053558919336,78;1230788225322,13;1570144240231,81;1878755914430,79;1844031402733,55;1761372136288,69;1743290002914,34;1860465989694,03;1886270874431,17;2144842044588,49;2552246807876,79;2929487977837,43;3189989233671,26;3675566976084,28;3767407126644,02;4023526435026,34;3886266101310,21;4345063876484,52;5162644399613,68;5391670946851,25;5516061119028,96;5552998678003,30;5841491662056,65;6468297893662,43;6238665483820,76;6441115861022,85;7432766063131,02;8885154484454,46;9956449690435,91;11282707319275,20;12863266740743,70;14440372907511,80;11389731931607,60;13170316503567,00;15372714709315,20;15277871346634,70;15584101298487,60;16003767958570,50;14461384027335,30;14265881870053,90;15524881087957,80;16896161402231,60;16676090581755,40
Hong Kong, Región Administrativa Especial;HKG;0,00;1254129700,43;1397230780,65;1552024945,25;1778091243,18;1759685863,87;1977998988,86;2045585036,97;2304810109,94;2747800971,51;3249058279,74;3811504974,08;4365051228,42;6352472554,16;7683838142,94;7818122872,43;10141697928,56;12077005577,01;15489036445,55;19899254402,62;25762544964,93;28586942908,77;27223018501,13;27592908660,46;32155666410,85;33514915027,98;39269027206,44;51815652129,31;66398923904,69;73513762996,96;83645022978,77;100108734815,73;122484820298,17;136735870520,71;160442135500,23;189046381757,54;196722521753,75;209983596181,91;186279033736,59;178289784079,92;208787221480,65;200030132840,95;206139455564,25;228647454666,87;268978813559,32;300019672637,03;336798578748,17;371855051657,40;401811655622,34;364440775045,80;456013231735,57;519399152106,89;563915218400,29;609317560598,25;620474587637,51;598683144559,97;592696108112,29;641229533439,41;682055750462,46;642785768067,48
Honduras;HND;77300000,00;78100000,00;85600000,00;101400000,00;113100000,00;136400000,00;165400000,00;182700000,00;204500000,00;206200000,00;246600000,00;223000000,00;226500000,00;302000000,00;456000000,00;446000000,00;514500000,00;655500050,00;1234878272,60;1479471525,31;1795536832,38;1688328750,84;1293644183,97;1428646953,32;1688328750,84;1726447179,83;1712152768,96;1703417295,65;1824122245,83;1943711271,52;1934349590,62;1896551789,64;2118269211,88;2344007289,64;2590593425,93;2888355828,99;3165076342,91;3548150098,86;4090622570,16;4310374703,83;4718148698,24;4939703297,84;5128824427,67;5609358882,01;6832808887,57;7560133387,85;8414888437,28;10082042434,28;11719442651,74;8369540251,18;10086959052,88;12567100665,54;13022905108,14;12647245231,85;12923205572,92;13027942329,07;12401112327,57;13585423487,79;14606467051,84;14145631107,57
Países pobres muy endeudados (PPME);HPC;;;;;;5034558861,49;5294485949,61;5430317343,55;5755092300,30;6032182202,58;6694582564,80;7345941679,28;7842325456,54;9763033896,93;13780539971,01;16426759317,90;17175092300,36;20067843607,15;23741438453,71;28644547792,44;33323880324,14;33779586234,02;30711393073,58;27717789754,26;28034506452,15;28008119919,34;29658731417,55;33509118855,25;33172482604,69;31971876674,35;33771558181,15;34883832902,31;35076549294,81;34466616121,60;35637837608,67;41253285638,94;44387604399,86;45759183998,17;48640558718,24;49167443490,04;50219062316,37;49729035277,84;56194005600,00;65991962625,92;80166211132,31;96844049120,66;111820068720,27;139332871228,25;168684132716,93;151601901420,58;175829240200,78;204364097669,81;222975035600,95;238682523637,90;246093459913,05;231775313258,91;220977691999,47;230744998163,61;250127834178,86;246551316025,69
Croacia;HRV;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8035817370,44;8822247939,68;10535889761,45;9226183123,16;8538670410,32;8619857243,49;9838370267,67;12261062133,38;16079129957,00;18927337474,85;20657189361,63;23430854498,80;27823407123,67;32766664349,27;23961865880,85;22644809722,25;25310859343,42;23252266534,23;24649159217,69;25175352225,84;22863448935,20;23992755385,29;27335901438,68;31330128247,92;31718876943,69
Haití;HTI;;;;;;;;;;;;;;;;;;;;;;;;;;;;;848904800,00;753772600,00;1068364600,00;1024557088,51;563516991,67;711986181,95;535668262,77;807821954,52;840148096,44;882865727,75;991316375,93;1233633424,70;1258574276,05;1227408282,31;1140868849,31;1378963989,26;1533191513,22;1650680910,12;2076839999,42;2246789632,56;2869609374,76;2812682880,85;4271059095,10;4433442751,45;4195338982,93;4443355056,08;4752593172,25;4490955192,96;4193899970,19;4687979993,60;5636087231,75;5200745035,09
Hungría;HUN;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10284718886,73;10777434556,76;12185639696,65;13407336201,75;18197113032,72;19321118635,38;22202750480,22;26545060043,83;28650079402,63;33311976928,14;35565157293,08;40689167477,50;51414090617,89;66132413100,54;73381704307,74;86681310898,81;108340102534,61;124800523840,98;92014008975,91;100258239190,81;113548551391,41;101943777140,21;106421784125,71;113953487005,68;99613671878,50;99970615816,33;113204305842,34;127516244672,39;129254231748,44
Sólo BIRF;IBD;36207228207,58;34741345798,39;35277557669,35;39212455921,20;41130352386,05;43296411412,14;46863085723,77;48703905277,52;52029492952,69;56441705033,72;63609335543,83;71287534267,60;80653987801,82;112354213100,59;186083691244,52;216148855183,62;224008371579,90;260305763443,60;276513320895,33;339068123211,90;455439672808,81;510865607791,53;485428849649,81;445185451788,15;438258653534,59;446786958712,61;431864493376,04;460540018742,30;556661027409,39;606068256787,66;655909517059,86;668752366635,91;915264363250,38;900192118101,93;952539403861,08;1119205601678,86;1201437780547,03;1294419121412,40;1220890455348,91;1209221479035,39;1421590229763,95;1435519870485,18;1530805860763,82;1822783125909,35;2340728745087,55;2777825010993,22;3298093932967,19;4065174481336,61;4993508461830,40;4143072107370,14;5279047030849,07;6457968525812,29;6824484149350,97;7112731580017,27;7202999082414,01;6276134617954,24;6118352460648,14;6962247450256,50;7804962647305,99;7662142594823,58
BIRF y la AIF;IBT;42541127225,95;42026769364,92;42638591951,84;47347137778,72;50212158188,94;53629596515,75;57302533473,16;59635433170,07;63127295391,92;68568818510,07;77446872331,93;85867170770,01;95569036981,96;131069698443,22;214051752445,04;253131402661,90;265719315773,15;304627631643,76;328178571880,63;399473319302,45;531799587843,01;593460844836,86;554393924805,49;503044975306,59;492808305570,35;502438354986,30;487006943194,75;522546092437,02;619568727936,43;671350153074,85;726355377220,73;742003896891,20;994325753613,74;977877770383,13;1030465571092,24;1213719617278,24;1306970841060,83;1405723472102,94;1327657287511,11;1312635609401,74;1530403723061,40;1554313072826,03;1655044820497,13;1971065629780,89;2507056384182,66;2983861348112,74;3547922096212,33;4379102227666,08;5369835957388,59;4486384805915,69;5684960586438,15;6945445605147,99;7324470847270,58;7652247289315,24;7754661428646,33;6799173180020,26;6622589086081,98;7508720374470,37;8435382490574,90;8308334865613,81
total de la AIF;IDA;6540389907,20;7303177765,81;7385089435,42;8164463467,53;9077786960,30;10268497313,72;10421202992,58;10906700822,66;11103062180,76;12127987780,89;13829188272,09;14607157655,43;15008967069,25;18929428528,40;28444499236,91;37354735243,66;41848175909,47;44746525839,14;51813531033,49;60753280933,89;77096861552,51;83576268983,32;70295043941,32;59304429261,59;56072784522,34;57202435101,31;56583542237,56;63409115898,39;65106415033,92;67857913015,34;73189667792,23;76271577461,33;80382528631,30;78973733603,20;78668584023,91;95718330222,56;107429472096,34;112992584216,40;108539170776,79;104934346384,61;109313713863,15;120144915633,33;125448703284,27;149751986699,28;166200918585,26;206837004790,74;251384570840,94;316546333629,89;377972600953,54;349454460415,20;408892696543,55;489269398168,98;500009002612,86;541830313909,89;554579801807,35;529036169541,76;509573202718,81;549670666117,36;636348785706,20;657190162103,29
mezcla de la AIF;IDB;2245349163,30;2378795870,92;2347848066,08;2565132962,86;2937940148,74;3388953268,86;3237189156,56;3529904957,87;3461401578,64;3804381385,28;4702267892,98;4939601639,90;4876298033,85;6382434801,87;9857607932,30;14638843690,82;17325799857,15;17682051262,55;20279744554,48;22810506739,83;30555348788,01;36430034991,64;29597370598,80;21815617027,17;20110184132,83;20646946563,99;19832402751,93;21630131295,67;22475234677,33;25010906397,39;26536819680,17;28415167496,55;30769020623,31;28454157142,11;28345028373,28;35789059810,42;42281396771,07;46959646751,30;40851275175,53;35583519905,47;37238230524,88;45529898925,52;45391331257,61;58453170999,49;54491645864,82;70379218544,17;93313329208,44;123509389677,86;144122090721,44;134461906033,46;152412383893,22;194002129134,42;172287189223,49;181482642408,67;187433512197,33;165313965798,59;154311337962,69;169459420603,71;210525943055,49;230310610770,09
Indonesia;IDN;;;;;;;;955991035,87;1102291012,28;1236196319,02;1449315068,49;1553301761,84;2078072289,16;3170120481,93;5526987951,81;6693975903,61;7764096385,54;9198072289,16;10727293588,84;12125156533,24;16076492698,44;21847220125,76;23709141551,79;23354265855,67;19342945136,53;17860217890,54;16401727045,10;17006296447,48;18725515165,41;21718472101,19;27157275252,88;30891188671,15;34720875699,54;37555937063,10;44869883142,43;55882279823,79;60116979037,70;60700151259,04;41249712041,61;38402067922,34;50264686469,79;49355195402,14;51638437160,68;54323622341,49;70744690513,64;85533800863,55;93411753739,23;109755093425,23;146706628549,32;115216544854,10;169158028224,50;212996886068,27;229362101573,16;225519356299,67;217485215697,15;178863652800,16;170835000855,92;194777318889,99;229602658604,78;211480972417,50
Sólo AIF;IDX;;;;;;;;;;;;;;;;;;;;;;;;;;;;;42502519869,37;42160476207,94;46065390923,29;47058845578,75;48614026518,92;49868390286,39;49674771011,66;59033384244,50;63981858628,04;64617078730,07;67135441364,55;69558586784,16;72259732917,91;73891041349,60;79733975057,68;90149200246,18;112290729411,72;136850339169,62;157475777889,02;191458424895,25;232772742977,91;213741105022,95;256049553972,64;293130866440,28;329552466525,47;363122755408,70;369778276139,75;367793063895,99;359823914911,88;384665615884,09;428103841908,10;426165393362,91
Isla de Man;IMN;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
India;IND;2530502530,50;2337302337,30;2543102543,10;2860202860,20;3210903210,90;3103737925,24;3060000000,00;2981333333,33;2624000000,00;2356000000,00;2421333333,33;2695656847,99;2650505782,22;4039170799,95;5992025678,32;6545404118,61;6280836400,66;7611094890,51;9045599668,54;12498142736,86;17225826069,33;16584540954,60;16343487427,69;17140058765,92;16391291180,13;17776651903,18;17486411449,58;19477194741,10;22111392789,79;24133378144,81;27132072318,02;22941358805,15;27639684528,97;27419390836,08;33349576561,34;43318430945,96;45357287723,09;49607490116,61;53431584653,20;61314619861,45;65124164122,10;65218394082,22;78498577658,60;95071650073,45;139310020965,11;183736131690,22;229955027127,37;302803704356,85;350927085507,55;347177602084,15;449974320818,57;566667153574,07;571306638044,00;527555481498,93;529239679343,38;465097474655,75;480169284856,57;582017723566,40;639013264039,39;606365562963,17
No clasificado;INX;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Irlanda;IRL;;;;;;;;;;;1817051597,05;2033167880,41;2318300550,75;3083459386,46;4151309151,17;4251090592,33;4710653835,27;6049699134,50;8058103292,06;11135981624,76;12600904677,13;11905906959,06;10937756539,24;10545460507,00;11057700187,81;11426996751,89;13790559559,14;16385098314,61;18745180563,89;21007093425,61;24812176631,50;25321116744,83;28596733217,20;27904819165,02;33418613663,13;43269876262,63;48476635584,68;53976716809,93;66249969720,76;72574459833,80;80531910816,29;86982500223,71;93775164690,38;107935393905,19;128267313136,33;145394848899,39;164680380127,96;195720899260,88;207682375860,55;188490766879,69;191941883219,10;201767780622,70;195811165250,94;202421947012,68;237703278202,88;271595044709,85;316228857885,37;332157986200,11;341288087376,48;436973743465,96
Irán, República Islámica del;IRN;730164938,61;702251188,12;642016253,47;614102504,29;878548558,42;1021055598,68;1195883823,10;1485305337,29;1768850273,27;2050926064,69;2327125276,57;2928005478,55;3689022455,45;5594486010,86;11105780993,72;18318369217,79;19212061650,24;23448812228,85;17330359279,18;14516475276,34;27125991304,23;28082907606,18;26415543502,82;37834565739,21;26971526132,18;25746070825,12;21773514753,76;11695655290,87;17595820159,02;21819187475,66;29707835777,58;;;13150789256,82;9571397629,15;12985745383,98;18092098185,08;17511229163,52;18245137476,61;17752833899,81;21688407084,28;26939208540,99;30560192008,04;40000915038,93;49500478448,47;54596877011,56;62043181819,40;73628015382,75;89280163310,32;87393787041,71;94299456695,30;101972675592,51;139202134585,49;107936629429,07;92870036652,19;74195219186,38;86984207423,94;106163450187,38;144473324626,85;
Iraq;IRQ;;;;;;;;;;;662559507,14;888826025,46;883748873,54;1263453284,91;3636302065,70;5729766339,32;6376227565,19;8100575685,74;7520487639,69;11784964442,94;16856078564,17;23935997290,89;28299497487,44;13368607269,22;13883563846,90;14396912190,41;12459311675,78;14790607912,51;14258282405,92;15012222579,61;13361852685,75;;;;;;;;;;;;;;23428329927,55;30669639945,65;25156254525,38;25046687813,93;40441240775,06;43868500000,00;47207400000,00;51552600000,00;63438829971,74;84500000000,00;86700000000,00;73515935851,40;69813350661,42;69661023105,25;80606458260,74;91988381640,10
Islandia;ISL;;;;;;;;;;;225194318,18;290564772,73;305401087,70;429005880,39;615641820,91;578989590,11;563608168,19;735436717,45;832986610,60;1037270277,94;1185819784,89;1245839816,17;1169312796,02;1025825470,56;1077216891,69;1181924654,94;1369556638,98;1927004902,11;1970826754,08;1753605110,64;2067695843,44;2222220478,23;2126363946,00;1820239056,73;1933731892,76;2247449054,52;2621869172,93;2654991897,53;3241494624,31;3321200022,67;3521426236,39;3112128322,83;3161429539,27;4066221747,12;5216250753,29;7093775191,84;8231507893,99;9057418952,46;7661403285,35;5243422221,58;5761757381,18;7133281373,34;7251643776,53;7345477985,93;8075087126,29;7767886376,27;8534701346,95;10275921498,98;11453503838,15;9819545434,81
Israel;ISR;;;;;;;;;;;2800000000,00;2580000000,00;3042500000,00;5057500000,00;6822500000,00;7091666666,67;6588750000,00;7348000000,00;8833529411,76;10380000000,00;11434509803,92;12228684210,53;11726049382,72;12014163701,07;12012377216,92;11785131902,62;12704920688,26;16608480496,68;17261414097,19;17498366729,28;20434646860,43;22533643104,73;24173775771,62;27078204303,73;30558721397,50;35384385481,35;37633549519,07;37370847103,84;36161679955,79;41205884484,38;47198145831,80;44054973012,82;43362108995,74;44930721767,20;52894466755,91;58275508612,43;62601328605,41;74062461965,39;84520624303,23;63693258398,39;76896208185,40;92970368460,89;92733516962,11;93405464133,80;94714459078,94;84725196003,60;90201564005,31;97485445719,11;108009314232,97;108322342474,69
Italia;ITA;;;;;;;;;;;16935941759,60;18471501248,44;22528788180,61;31517004317,50;44460726406,67;42506699288,26;47521970225,63;52626622778,14;61718133698,38;83952402703,33;108750386615,42;101717746550,84;95659155332,86;87973944416,11;93843935419,88;97337834905,18;111807780231,20;141632748730,21;156326810473,07;172137694044,60;213356119909,50;209893731855,78;230163868028,28;184878139534,88;204277773775,22;246820753595,63;251644873886,31;253824238290,13;267089327534,29;268184103984,66;283416528468,77;284585324384,79;300529267833,62;359639616252,82;422324807549,04;458806989180,45;525834901518,00;612260197098,28;662806503588,69;504415115309,81;574736641648,12;648015980506,45;569260237005,32;561759864577,74;565979970324,53;490225372124,52;488452258488,18;546761283655,18;606108486889,18;570066198414,12
Jamaica;JAM;265994680,11;261794764,10;271594568,11;281394372,11;349993000,14;358392832,14;393392132,16;422535211,27;456018240,73;517700708,03;525621024,84;630403458,21;770032573,29;783909574,47;1090309096,91;1304696953,03;1123858761,41;922340776,59;987193094,18;1227844514,96;1367576007,63;1662512630,52;1602054563,83;1557292154,02;1462361748,00;1379717950,56;1263974606,59;1520804891,83;1829409977,04;2308115534,59;2382307920,38;2092258584,29;2232222722,92;2094902429,31;3026434364,67;3686336633,66;3866308724,83;4053168121,66;4034761255,12;4000484693,88;4557636954,50;4529646949,86;4770560910,78;4860073189,02;5267839051,46;6208263555,16;7231362909,71;7873763227,65;9820606353,82;6351791530,94;6555430804,82;7721131401,10;7678417303,48;7514908180,35;7434188642,85;6554700444,05;6284263959,39;7238007416,12;8024861974,91;8404894684,73
Jordania;JOR;;;;;;;;;;;;;;;;;1362951807,23;1738232614,64;2077552356,02;2837828837,83;3335683115,14;4320520581,11;4413333333,33;4002203249,79;3950845253,58;3808160162,19;3427142857,14;3898670605,61;4060112209,46;3140445527,32;3728039777,01;3469819356,73;4323771844,66;4493217924,66;4394962931,16;4901826484,02;5415937799,72;5180015232,72;5084211424,54;4984463328,63;5795768688,29;6027221438,65;6383638928,07;6967136812,41;9406911142,45;11859379407,62;13231029619,18;15700423131,17;19227842750,46;16458591549,30;18241408450,70;21301126760,56;22975492957,75;24172112676,06;24985070422,54;22776197183,10;21830140845,07;23035633802,82;22915774647,89;22245492957,75
Japón;JPN;;;;;;;;;;;19572635780,56;20867004112,32;25436329221,81;41807597571,16;66503972918,61;64302596002,19;72270446349,30;79894824196,49;91906326825,91;127175652404,86;155866963510,76;164658527096,28;151713508328,96;146249637386,29;157511814670,19;149721341618,32;150490328139,48;181576008987,99;233782306438,39;267623386902,71;295831621112,97;297072083274,25;298544112851,59;308940464649,48;348440138619,56;420000722945,88;437230129684,84;419041432041,58;351132459877,48;383086874532,51;449415629306,23;411807397252,84;397824353207,64;442068944696,74;527274407771,30;594571495451,75;655041775831,84;704407087687,42;855184090480,31;626195761252,79;773859611898,51;952436266381,44;998182045505,96;939996733656,13;970347939715,73;791424437998,13;751937855915,08;818683776710,96;906313335634,84;
Kazajstán;KAZ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18762813718,92;10941175020,59;10012758209,44;8872714503,16;7573731860,77;8299522120,96;7716342003,35;6768075131,79;8980867260,79;10401587070,09;11589310878,45;13272770060,40;18947365751,46;25458960716,44;32788937848,86;44926931104,77;49571450184,21;39121513227,08;44257402191,99;51341117358,52;61596840640,46;63395749139,55;56749423661,92;45236052411,89;39079991232,17;40746715500,87;46453961610,16;50249141476,16
Kenya;KEN;266419907,20;246847901,05;261519895,17;268365892,42;291759883,05;306319877,21;359519855,89;362039854,87;396479841,07;409639835,79;491679802,91;625800029,87;605359757,94;717339567,72;1216009769,22;1124851495,28;1103363094,69;1419913444,48;2051910135,41;1970754610,07;2608235978,22;2318209877,36;2029695252,72;1686897688,94;1984603543,54;1849498224,53;2163994344,40;2104101068,65;2306399997,75;2495151433,79;2685575057,13;2327741797,81;2189415460,26;1953011706,63;2446513113,15;3542002162,17;3868106886,29;4114513902,18;4048921325,83;3528289965,90;4030326454,04;4287364071,68;3980439979,63;4478129486,21;5290013363,01;6739991079,24;8329130883,43;10218887779,72;12529038544,10;11414106939,70;13427982209,48;16287456030,12;17915545050,49;18296306789,48;20278669096,09;17669394011,93;16171493058,43;19080213981,31;20167347801,02;20408671438,38
Kirguistán;KGZ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1325000000,00;941666666,67;1102812500,00;835151515,15;673552447,55;703559670,78;1033631428,91;816580728,79;955086965,73;711921997,72;651739833,85;564633756,15;695875684,67;868382998,97;1133628671,21;1396890650,98;2239825766,01;3199684856,22;4757397210,09;3690178794,10;3915960865,28;5059940750,57;6292831537,41;6731841257,19;6547842569,35;5060187303,86;4769039435,54;5112022211,03;5564291555,96;5554671372,51
Camboya;KHM;139999991,43;120000000,00;151428562,86;151428562,86;122857151,43;108571428,57;117142857,14;97142857,14;114285714,29;103286384,98;55815628,38;;;;;;;;;;;;;;;;;;;;;;;827697458,42;1079617531,41;1603001242,57;1535847163,83;1560476055,09;1384886252,61;1886392172,89;2256850529,58;2438297157,21;2753379504,19;3100545073,28;3784818547,15;4578016312,87;5530235561,13;6301646856,60;7016217713,20;5816477547,17;6691507363,65;7633716514,87;8813214288,00;10303038305,17;11192212102,09;11939258368,90;13144698808,82;14216875296,48;15554628992,25;16921448889,86
Kiribati;KIR;;;;;;;;;;;;;7461077,84;12462548,15;20382539,31;15320068,07;14676768,91;14801508,09;20887032,16;25397943,21;19106809,38;30632957,94;26881428,14;22813333,33;21883808,69;14818353,24;13489304,81;36961209,91;37073521,37;39542938,48;46922488,49;44998597,91;58870813,75;48502651,98;44897426,52;58672498,15;61460208,15;61702241,35;52359341,63;64800000,00;62685876,62;61705648,08;79426002,39;83956417,41;93162597,44;124798625,43;98644578,31;116267843,70;119567186,71;117046482,61;122650889,75;157286230,02;172562642,37;173746862,33;184569136,47;183764555,63;195428932,50;194575413,86;174628661,09;
Saint Kitts y Nevis;KNA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Corea, República de;KOR;474140116,09;337523799,76;438924765,10;584540709,77;428205544,27;447222222,22;715744084,91;955604021,88;1385107536,60;1723868684,06;1902047913,45;2279130059,05;2329150652,85;3837366941,15;6508270081,84;6824793388,43;8477066115,70;10717561983,47;15187190082,64;20679752066,12;24257445302,34;27124943100,89;25749575969,80;26351401869,16;27755155214,77;26119629433,81;32877077542,69;41699065125,16;52321489603,13;63102493074,79;72984062394,03;86128997068,25;87768654326,52;91279978073,18;114027381915,49;151503105267,94;169944434085,40;166240263221,52;111015669596,99;135183795696,57;185275783405,25;166685566890,53;179268717678,19;209246481650,88;263820940872,42;308907471189,56;368894013922,43;427797123573,85;501407971186,70;386527844126,15;506774296512,04;654540621556,36;656655103709,75;639613504243,36;635036176085,57;529773440038,19;502104730870,38;587636539402,98;642946115402,09;610104796167,70
Kuwait;KWT;;;;;;484458134,98;582469896,39;694483338,00;694483338,00;800896107,53;693083169,98;724234765,52;919732441,47;1198921105,87;1800136425,65;3127586206,90;4274965800,27;6140963014,65;6179571065,07;7130969971,06;9822419903,81;9641319942,61;11299061827,02;10299519382,50;9685916919,96;9165558178,19;8596007914,66;8302834230,36;8885305017,92;10057862831,86;10701388541,67;13839254660,57;10766871506,48;10602648675,50;10518518518,52;11410857908,85;12341349365,40;12017804154,30;13254593175,85;11879106438,90;11368970013,04;12399739158,79;13961829549,19;16500000000,00;19246691550,73;22839041095,89;24541695382,49;32463054187,19;38210565476,19;31129256428,08;35034891835,31;39891304347,83;45744908896,03;46579689703,81;51278988053,41;51478896643,40;53098311817,28;56303989449,39;61556291390,73;
América Latina y el Caribe (excluido altos ingresos);LAC;10348745905,49;10485968912,54;10912815665,94;11575656573,03;11351359454,91;11501865048,95;13059734583,64;13445236992,96;15247728032,70;16862218912,25;18442391172,29;21511796082,40;24689784110,71;31883102771,85;49987324622,90;53304653281,11;56816051163,97;63187655305,51;72196553533,00;86333336655,26;107847350095,15;118685347921,71;102924965536,03;81685428600,07;84019623007,67;83933156050,75;86038116645,17;91997264101,19;115751948400,03;120226838755,08;145373421027,17;178270498639,91;191450394727,17;211315935242,00;251268342981,28;271026571483,89;298490747610,35;349300037815,77;368261314179,25;354225563499,77;412866279017,24;407721897872,27;375546085421,68;389117431249,76;462308086304,30;546181054439,21;647956870925,38;770710467955,02;929756567998,98;743732382262,48;952965264741,38;1133729642290,47;1191811463411,85;1253127424610,48;1303597552951,86;1165479121702,36;1103109673082,55;1213458916508,13;1325781098045,55;1290968805824,57
